Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANDV,ANSS,ANTM,AON,AOS,APA
2013-09-04,103.702148,30.42300372,37.17570225,24.07,66.13395895,16.53459245,46.93,3.31,79.17147434,11.07551451,61.42539394,177.6732828,53.50964654,33.16908025,93.0614945,47.43,27.35277232,57.9208136,53.43474761,112.65,44.72,,137.5378332,197.0170688,21.21302082,44.80165671,437.1664911,,28.61546612,293.64,27.84224818,43.67813079,36.06743571,68.69830811,45.26546052,64.10242378,36.07963759,79.03924661,54.5949906,42.13878893,103.281843,36.69175974,88.81647933,42.68923592,,84.215,81.32050445,63.38397713,20.3630874,80.47463626
2013-09-05,103.9918441,30.67758953,37.50324147,24.01,66.99401728,16.60227792,46.731,3.41,79.42949118,11.13685043,62.33278197,177.3939536,53.48241517,33.03742942,93.03461624,47.92,27.34805388,57.99523803,53.14062726,112.49,44.83,,138.5866829,196.1451803,21.01391881,45.02455052,441.1417624,,28.68246165,294.1,27.68208992,44.14583237,36.00762239,69.31822721,45.62166004,63.64878155,35.6894403,79.31026929,54.61377436,42.61487854,103.1995976,36.34098728,89.38507441,42.54528907,,85.1,81.77652468,63.55541388,20.46314001,81.09562609
2013-09-06,104.1457452,30.45937312,37.8307807,23.86,66.27881088,16.40889087,46.87,3.57,78.51650852,11.46981684,62.18951017,176.4063256,52.99225047,32.86420464,92.27306555,47.58,27.07438461,57.64172198,53.56450659,111.56,44.85,,135.9447691,197.5917225,20.92302441,44.95025258,441.1517933,,28.80807827,295.86,27.94340076,43.65214737,36.36650234,68.89555509,45.16235013,66.574311,35.64406853,79.1295875,54.69830126,42.73147192,101.4450309,36.11034238,89.63564173,42.32037213,,85.04,81.58574071,63.32683154,20.51554851,81.39671207
2013-09-09,105.6847556,30.73214363,38.29623118,23.62,66.61378097,16.47657634,47.25,3.69,79.03254219,11.64506233,62.13220146,179.5487784,53.60041778,33.22451218,94.73690602,48.89,27.61700472,57.86499527,54.7582892,112.78,46.71,,134.4704427,201.0495529,21.08749998,45.67465748,445.401913,,28.96719265,299.71,28.22157036,45.39303658,36.46049471,69.18672922,46.10909097,68.74994208,35.78018386,80.31305319,55.09276017,42.653743,102.0481632,36.71098015,90.7824691,42.55428575,,85.904,81.04364276,64.47926749,21.07298446,81.53784612
2013-09-10,106.4542609,30.99582178,38.59791205,23.57,67.66395745,16.58293921,48.02,3.87,80.46155853,11.890406,62.4473994,182.8707999,54.39012758,33.64025164,95.14903934,49.43,28.98063267,59.62327246,54.740988,113.62,47.03,,134.2527569,204.0318077,21.18272269,45.91612578,445.7108667,,29.29379587,300.36,28.38366523,47.08195895,36.64847945,70.06964431,46.41842213,69.04619823,36.25205035,81.95725743,55.75958355,43.0521037,101.5821064,37.58780408,90.18381849,43.07519339,,87.77,82.06241304,65.38407257,21.22544557,82.10238232
2013-09-11,107.4681972,31.5959169,38.74444275,23.06,67.89934184,16.61678195,48.2,3.82,80.81881261,11.76773416,62.81035461,183.1700811,55.20706875,33.92434028,95.2207147,50.125,28.67393434,59.32557474,54.83614459,114.74,47.51,,133.7283321,205.3396404,21.14376794,46.53837101,449.4825094,,29.65389684,299.64,28.08506941,46.04262211,36.06743571,70.6144217,46.72837922,69.45355043,35.88000177,82.17407557,56.81147396,43.22699376,102.3223143,37.63116351,91.41008669,43.4044718,,88.12,83.42700442,65.25073288,21.23020998,81.88597678
2013-09-12,107.0064941,31.60500925,38.52895642,22.68,67.13886921,16.34120541,47.64,3.75,79.75697409,11.72392279,62.7530459,182.9206801,55.25245437,33.68875458,94.7279466,50.57,27.98032428,58.99873779,54.49012064,114.21,47.12,,134.9552883,206.1322663,21.04854524,46.54765825,447.9146697,,29.32729363,298.86,27.93150585,45.80877132,35.81963765,70.71774155,46.28692519,68.62033001,35.61684546,81.65913248,56.78329832,44.33463082,103.6839312,37.44809038,92.24047302,43.14806648,,88.31,82.67928311,65.15549024,21.08727769,82.0459287
2013-09-13,107.3686142,31.7050251,38.69272603,23.01,67.44667956,16.40889087,47.76,3.83,78.77452536,11.62753778,64.44365307,183.9980925,55.40676548,33.57789072,95.10424224,51.27,28.4710416,58.9240322,54.58527723,114.14,46.81,,134.1637037,204.1903329,21.14809625,46.4919348,445.9104829,,29.58201824,297.92,28.03388156,46.43237342,36.41777091,70.72713427,46.68141603,68.24075183,35.65314288,82.02953014,56.61424451,43.91628781,105.1460702,37.23611097,91.43905365,43.1390698,,87.6,83.26811364,65.26025714,21.05392682,81.67898017
2013-09-16,107.9389534,31.832318,39.49433519,23.42,69.11247675,16.67963274,48.14,3.82,79.11193199,11.69763597,65.62803324,184.9358403,56.16016678,33.77190247,96.7527755,51.37,29.07028295,59.31623654,54.95725297,113.74,46.25,,135.3708703,203.1698271,21.22600573,46.9098607,445.2544579,,29.82825203,296.06,28.49457225,46.95204184,36.58866613,71.00891568,46.67202339,68.75920008,35.50795319,83.61952985,57.24350038,44.09140814,107.0834043,37.61671037,90.14519587,43.45395353,,88.03,83.27746016,65.82218872,21.19685911,81.85774997
2013-09-17,108.5726636,31.7959486,41.02859789,23.62,69.35691438,16.59260857,48.14,3.85,79.32033021,11.67134915,64.71109375,185.9933006,56.47786612,33.86197936,95.45365961,51.58,29.4336025,59.15748716,55.3638311,114.24,47.96,,136.2416134,207.8165963,21.21734912,47.54139318,444.4269033,,30.0235409,304.17,28.68226105,48.64096421,36.91336704,72.24875389,47.39525659,68.43516992,35.82555564,84.31515472,57.84458061,44.23734175,105.7583409,37.63598122,90.44452118,43.6248904,,87.84,82.5016993,66.67937248,21.34455582,83.03386707
2013-09-18,109.803872,32.41422841,41.30442039,23.19,70.42519736,16.58293921,52.58,3.93,79.80659271,11.96138042,63.61267666,187.7690358,57.06787919,34.17378395,97.98917544,52.38,29.54212653,59.06410518,57.91575769,115.932,48.25,,137.6367813,208.8073786,21.72808906,48.12648944,453.0585483,,30.38864618,312.034,29.72308075,48.53703053,38.28907354,72.92502928,47.49857562,70.12938476,37.04151928,84.88430234,57.75066182,44.53893788,107.3950227,37.74197093,91.69010068,43.63388708,,87.35,78.87525098,70.43193251,21.63518481,83.67367477
2013-09-19,110.057356,32.13236556,40.85620882,22.04,70.20791946,16.53555939,51.869,3.95,80.1541824,11.90793055,61.93162094,186.7514797,56.42340338,35.32399647,98.57153774,52.77,29.52797122,59.37226573,58.30503463,114.03,47.67,,136.9441447,208.4903283,21.65883619,48.86946882,450.5859156,,30.397137,312.06,29.66336159,49.29054974,38.16944689,72.85928028,46.83169825,69.52761446,36.85095781,84.39646152,58.44566084,44.77243166,107.085232,37.9057732,91.5356102,43.52592695,,86.65,77.13679895,71.56531993,21.51607457,83.24086367
2013-09-20,108.6450876,32.08690381,41.23546477,21.39,69.99969481,16.42822958,52.31,3.83,80.09459559,11.72392279,61.82655496,186.0132527,56.56863736,36.13468843,97.27242185,52.711,29.31092317,58.98939959,56.99879424,113.65,47.59,,134.0746504,207.8165963,21.36451148,48.2936598,452.9532232,,30.18486649,316.34,29.51832933,49.08268237,37.36623937,72.62446244,46.916232,68.69127588,36.18852986,83.31237081,57.90093188,44.75297384,106.7836658,36.98077213,90.46383249,43.17955485,,86.06,76.94986863,71.92724196,21.35884905,82.65750959
2013-09-23,109.6409179,31.93233385,40.59762522,18.88,69.13058324,16.39922152,51.8,3.79,79.24051807,11.83783236,61.22481342,183.8085477,56.28724651,35.80209685,96.24208856,51.979,29.63177681,58.84932661,57.31021579,112.5,47.45,,137.1420409,206.9149844,21.75405889,48.44225568,444.6225071,,29.93014188,311.49,29.88517562,49.00473211,37.87892502,71.79790363,46.17421352,67.79918139,36.65132199,82.52640505,57.82579685,44.78216056,105.1369318,37.28910582,90.86937,42.78819937,,85.94,77.71628296,71.93676623,21.30167613,82.20588063
2013-09-24,109.3602748,31.24131524,39.63224645,20.45,68.02608728,16.37021346,51.42,3.8,79.54838322,11.84659463,61.90296658,183.8584279,56.29632364,35.75359392,96.05394075,51.93,30.07530977,58.3357257,56.6095173,113.59,47.48,,137.8643619,208.7479317,21.70211924,48.06147874,444.7930335,,29.78579793,314.13,30.19230275,49.34251658,37.77638789,71.45037322,46.24935463,67.69696223,37.01429621,82.21021193,57.20593286,44.9670098,104.8901959,37.25538182,91.44870931,42.95013957,,86,78.78178582,72.40345517,21.43031519,81.85774997
2013-09-25,108.8170946,30.61394308,39.07198198,18.93,68.91330534,16.39438684,51.87,3.91,80.89901745,11.83783236,62.00803257,182.9805364,56.468789,35.91296071,96.15249436,52.08,29.92903826,58.14896173,56.56626431,113.05,47.42,,137.6268865,207.5887164,21.6631645,47.93145735,439.973155,,29.53956414,312.65,30.23495929,49.83620158,37.41750793,71.37523151,46.5311338,68.55188611,36.96892443,82.35475735,57.29985165,44.91836527,102.7883711,37.47699666,91.56457717,42.80619273,,86.7,78.16491574,71.90819344,21.35408464,81.50961931
2013-09-26,109.2335328,30.60485073,38.78754002,18.64,68.6869742,16.44756828,52.1,3.89,81.11750239,11.90793055,61.87431223,184.377182,56.74110272,36.09311448,98.35651166,52.77,30.29707626,58.78395923,56.72197508,115.97,48.08,,141.1692278,209.233415,21.72808906,47.68998905,440.4446103,,29.71787137,318.12,29.99608264,50.58972079,37.28933652,71.68519107,46.44660005,69.3510541,37.31374994,82.74322319,57.44072983,44.9572809,103.1264907,37.56853323,91.22662924,42.68923592,,87.72,78.61354853,71.83199932,21.45890165,81.37789419
2013-09-27,108.8352006,30.13204852,38.21003665,18.75,67.07549649,16.26385059,52.03,3.86,81.49488549,11.80278326,61.58776864,183.4992905,56.468789,35.85752878,96.50191174,51.75,30.00453324,58.61587165,56.19750005,116.42,47.78,,142.7820816,207.3509286,21.51600214,47.42994627,439.5518545,,29.47163758,316.01,29.86811301,49.57636737,37.1184413,71.28130438,46.16482088,69.24883494,37.09596541,82.59867776,57.55343237,44.40273318,103.4371952,37.35655381,91.27490751,42.18542196,,86.49,78.46400427,71.49865008,21.38267109,81.15207971
2013-09-30,108.1019074,30.17751027,38.55481478,19.06,66.66810044,16.12847966,51.94,3.81,82.11061579,11.64506233,61.1484018,182.2024052,56.26909227,35.59361515,96.11410032,51.7,29.54684496,58.77462103,55.81288502,116.16,48.1,,142.4852373,209.5207419,21.44674927,46.94700967,439.3111113,,29.16596804,312.64,29.72308075,49.26456632,37.04153845,70.93377397,45.67640365,68.88642155,37.45893963,82.28248464,57.38437856,44.77243166,102.2811916,37.27947039,89.78793663,42.32936881,,86.52,78.14622271,70.89862145,21.53513221,80.10768773
2013-10-01,108.2920205,30.71395893,39.47709629,19.14,66.83105886,16.34120541,52.43,3.86,82.90510651,11.72392279,61.98892966,184.5567508,57.56712101,36.04504637,96.60111931,52.42,30.78779358,59.47498591,56.38980756,117.39,49.26,,143.5736662,212.3841029,21.72376076,47.11418003,444.8752874,,29.47163758,320.95,29.74867468,51.16135606,37.35769461,71.31887523,46.11785768,68.82137299,37.59505497,83.27623445,58.68045781,44.45137771,104.7074285,37.39509552,90.22244111,42.38334887,,87.76,80.48285178,70.14620459,21.70188655,81.35907632
2013-10-02,107.9117944,30.82306713,39.60638809,18.89,66.55040825,16.23000786,51.52,3.9,82.05102899,11.69763597,61.85520932,185.3947382,57.37650141,35.81585821,96.64621367,52.22,30.62264833,59.5496915,56.43351381,116.75,48.87,,144.8402016,211.9580665,21.65883619,47.54139318,445.3698139,,29.50560086,320.51,29.80839384,51.55110737,37.49441078,70.2668913,46.23056935,68.75632444,37.68579852,83.25816628,58.41748521,44.20815503,103.3183964,37.36137153,91.41974234,42.10445186,,87.15,80.94083108,70.12715606,21.6304204,80.98271885
2013-10-03,107.3233492,30.26843377,39.65810481,19.1,66.21543816,16.10914095,50.88,3.9,81.33598734,11.61001323,61.34898231,185.5344027,57.10418768,35.46165833,95.08594911,51.16,30.57546397,59.71777907,55.47197625,114.22,47.87,,142.9700829,210.5115243,21.3818247,47.26277591,439.40139,,29.46314676,314.76,29.45861017,53.21404632,37.02444893,69.7392772,45.88304171,68.23593598,36.97799879,82.71612092,57.68491867,43.61469168,101.5437252,36.73506872,89.77828098,41.67261133,,85.23,80.82867289,69.26044803,21.33979141,80.56872563
2013-10-04,108.0928544,30.51392722,40.33904162,19.23,66.32407711,16.3218667,51.57,3.91,82.58731022,11.72392279,63.45985342,188.048365,57.84851186,35.96170522,95.87960969,52.32,30.5660271,60.37145296,55.38456374,116.44,45.8,,145.3547317,215.8518411,21.34719826,48.61871328,437.5255996,,29.42069266,319.04,29.46714148,53.34396342,37.03299369,70.01250593,46.52174116,67.54827981,36.82373475,83.91765479,58.67106593,43.76062529,103.1813209,36.85069385,90.66660124,42.27538874,,85.94,81.51096858,69.36521494,21.40649314,81.85774997
2013-10-07,107.4500912,30.45937312,39.72706043,19.68,65.50023176,15.96410067,50.82,3.86,81.41543641,11.64506233,62.41874504,184.8460559,57.11326481,35.510274,94.35542062,51.67,30.49053212,59.89520484,55.50694125,114.49,45.02,,142.6435542,213.9990781,21.18272269,47.82929769,434.2103658,,29.50560086,310.03,29.2026709,52.98019553,36.86209848,68.72173574,45.77033004,67.86422994,36.46076052,83.01424587,58.201472,43.52713151,100.7230997,36.5230893,90.37693159,41.96050502,,84.65,80.64174256,68.71756499,21.06345564,81.68838911
2013-10-08,106.0649818,30.01384796,38.37380626,19.75,64.35952282,15.82872973,49.58,3.72,80.69046363,11.6538246,61.58776864,182.2323333,56.41432625,34.81576444,92.51557109,50,28.93816675,59.13881077,55.48945875,108.47,44.03,,138.3294179,213.5235026,21.36451148,46.89128622,428.1566787,,29.44616512,303.23,29.33917184,52.01880895,37.16116511,68.04337476,44.80288822,66.80486773,36.37909132,81.17129167,57.46890546,42.73909002,98.47506103,36.05095334,88.94789464,41.11481731,,83.61,79.79120958,67.98419665,20.72518254,81.01094566
2013-10-09,106.4361549,30.15932557,38.62377041,19.57,64.46816177,15.74170556,49.45,3.65,79.92576632,11.58372641,61.18535945,183.0703207,56.53232886,34.69075272,93.78723179,49.3,28.99006954,58.86800301,55.35833999,105.48,44.02,,135.8557159,212.0373291,21.45107757,47.30921212,429.2550693,,29.25087625,298.23,29.60364242,52.12274263,37.32351556,68.04337476,44.83106613,66.55396616,36.76021426,81.7314052,57.54404049,42.52505406,97.12258247,36.46527674,88.93823898,41.10582063,,83.54,79.96879339,67.86038122,20.6537164,80.8415848
2013-10-10,108.0385364,30.71395893,39.71844098,19.74,65.3671202,16.48624569,51.165,3.79,81.19695147,11.87288145,62.95787612,186.9110963,57.73958637,35.41304266,97.22342136,51.06,29.43832094,59.5403533,56.35484256,108.674,42.52,,139.200161,218.3387048,21.92286277,48.27508532,435.4642364,,30.12543075,305.174,30.15817751,53.26601316,37.71657456,70.34226474,46.56870436,68.3846184,37.45893963,84.33322289,58.63349842,43.86764327,100.4489487,36.70134472,91.15903965,41.9695017,,85.63,82.65124356,69.46045758,21.22544557,82.44110405
2013-10-11,109.2878508,30.82352121,39.69235619,19.83,66.69721175,16.51525375,52.19,3.83,81.7630261,11.99555329,62.75667153,188.2379097,58.52929617,35.73946216,98.05315743,51.89,29.49022373,59.32557474,55.82162627,108.81,43.35,,140.2193262,221.4893926,22.02241378,48.7765964,437.3450422,,30.17637567,310.889,30.32027239,53.83764842,37.82765646,71.03946908,46.9631952,69.17449373,37.55875754,85.19146137,58.84011975,44.19842612,101.3353704,37.12048583,92.17288344,42.26639206,,86.16,82.84752041,69.62237007,21.63994922,82.75159896
2013-10-14,109.903455,31.04264577,40.28361144,20.3,66.65134653,17.24045517,52.63,3.97,83.03421125,12.10070058,62.7662527,188.6269753,58.53837329,35.6700112,98.45900659,51.89,29.97622262,59.75513186,55.55938875,107.01,43.46,,140.1599574,223.5601277,21.84495329,49.05521367,439.411421,,30.34619208,310.7,30.31174108,53.47388053,37.65676124,71.67072165,47.17922589,69.36034675,37.21393203,85.40827951,59.27214617,44.37354645,101.9659179,37.1445744,92.45289743,42.52729572,,85.91,82.87555995,70.18430165,21.5827763,83.38199773
2013-10-15,108.4730805,30.77787026,40.06623819,20.06,65.67900373,17.17276971,51.93,4.02,81.93185538,11.86411918,62.14347657,187.2802098,58.3931393,35.33664661,97.49398747,51.31,29.58459245,59.98858683,55.23596248,108.24,43.01,,139.0616337,221.8262586,21.51167384,48.67443673,442.3705555,,29.99806844,306.4,29.93636348,53.26601316,37.15262035,70.89814387,46.98198047,69.44398061,36.72391683,84.62231375,58.99038981,43.71198075,101.8379807,37.31319439,92.53014268,42.04147512,,84.41,82.22130381,69.17472966,21.68282891,83.48549603
2013-10-16,109.4870169,32.77738185,40.91834134,20.29,66.44036649,16.7473182,51.91,4.09,95.4977844,12.04812694,62.90038909,189.2055857,59.58224256,35.80891311,98.38685562,51.81,30.34897905,60.1566744,56.04015754,110.96,43.72,,142.5347114,223.4115104,21.64585128,49.81676753,450.4048566,,30.30373798,310.49,29.97902002,53.57781421,37.40041841,71.90626366,48.14666772,71.66492418,37.06874234,87.15185873,59.8732264,43.91628781,104.4332774,38.08402862,94.17160404,42.50030568,,85.36,83.80086507,70.33668987,21.68759332,84.89683655
2013-10-17,111.0079213,33.93691597,41.88347859,20.42,66.82563439,17.00935765,52.065,4.09,96.55048461,12.31975743,61.49195692,194.941809,60.00886739,36.56592854,99.0903275,52.04,30.88688073,62.98614853,57.6747714,110.79,45.93,,145.3250472,224.9769465,22.10465156,50.10467204,445.7730587,,30.24430223,310.77,30.57621166,54.56518421,38.13526785,75.59014064,48.70083342,73.7278927,37.92173176,88.65151754,60.69031984,44.42219099,105.8680013,39.0812954,93.41846294,42.75221266,,84.57,82.80078782,70.67003911,22.02586641,85.2167404
2013-10-18,111.2070874,34.04647825,42.02259747,20.16,66.85315352,17.00839072,52.63,3.53,98.02029244,12.45119155,60.77336908,198.0742858,59.7093223,36.80206179,99.37893135,52.145,30.91990978,62.84607555,57.70099515,108.43,57.98,,145.3745213,228.9499837,22.15659122,50.03037411,507.2708967,,30.44808192,328.931,30.61033689,54.92895211,38.29761831,75.86336936,49.12350218,73.42123522,37.86728563,90.11504,60.68092796,44.82107619,105.0163053,39.66423879,94.06539183,42.87816615,,86.38,80.73520772,71.80342653,22.27361572,86.05413577
2013-10-21,111.5782605,33.65388009,42.03998733,20.33,67.44940146,16.88268914,53.08,3.37,97.77201409,12.45995382,60.54342097,198.8224888,59.45516282,36.10755223,99.80281825,52.2,31.07089973,62.36982743,57.46498138,105.88,58.25,,145.0578874,230.4757885,22.20420257,49.98393789,503.2033405,,30.58393505,326.44,30.47383595,55.13681948,38.14381261,75.7503092,48.841723,73.88586776,38.17581372,89.50975602,59.98592894,45.05456997,103.8484218,39.6690565,92.72325578,42.95913625,,87.68,81.87548271,71.52722287,23.98880324,84.47939978
2013-10-22,112.0761757,33.79996313,42.60515779,20.18,67.83466936,17.01806007,53.17,3.18,98.04015471,12.53005201,61.11829125,199.5706918,59.96348177,35.43387795,100.7678374,53.39,31.40119023,62.74335537,57.98071517,107.72,56.67,,145.3448369,230.1884616,22.47688576,49.93750168,505.059069,,30.91507704,332.54,30.67858737,57.03360921,38.65649826,76.19312817,49.11410954,74.46201212,38.39359825,90.12407409,59.88261828,45.59938878,106.1969826,39.50043651,92.07632689,42.86017279,,87.57,82.65124356,72.72728014,24.48430186,84.5831249
2013-10-23,111.5329955,33.99169711,42.02259747,20.59,67.67872759,16.83434237,53.06,3.14,99.08292377,12.31099516,59.73860259,200.1193741,59.55501119,35.17690941,99.79379938,51.87,31.62767515,62.93011934,58.21672893,109.66,57.51,,144.2168287,231.1792439,22.52882541,49.29668197,517.3018613,,30.88960458,326.756,30.81508831,55.60452106,39.75022766,75.96700785,48.71022606,73.41194256,38.47526745,89.20259698,59.94836143,45.45345517,105.7035107,39.29327481,89.10238512,41.81655818,,86.6,79.89402126,72.24154268,23.94115915,83.67788745
2013-10-24,111.7955326,33.97343673,41.67480027,20.97,67.42188232,16.73764885,54.21,3.23,98.73533408,12.32851971,59.11582646,200.837649,60.03609877,35.50332891,100.4521769,46.06,32.87806064,63.1262215,58.06812767,116.7,56.57,,144.8797809,233.6264763,22.50285559,49.73318235,514.3627887,,30.53299013,332.21,30.72124391,58.90441553,39.92112287,76.22139321,48.65387022,74.6943284,38.13044194,89.91629003,60.7091036,45.41453954,106.1878442,39.16319654,91.04317179,42.23940203,,86.99,78.1368762,71.98438755,23.90304387,84.6491318
2013-10-25,112.6374619,34.00995749,42.8660057,21.42,67.52278582,16.76665691,53.81,3.34,101.9629526,12.53881429,59.23080052,202.0547259,60.18133275,36.02421108,100.7678374,45.88,33.09982712,63.1262215,59.30938526,125.17,56,,146.5915827,232.3087358,22.83613504,49.54743751,509.1717645,,30.77922392,363.39,31.12221544,57.55327763,40.39962948,77.83250054,48.70083342,75.10320504,38.62045714,89.9433923,61.27261632,45.81342474,106.2975046,39.15356111,92.83912364,42.05946848,,87.41,78.60420201,73.8511433,24.17937964,85.29034167
2013-10-28,113.090112,34.03734806,42.97034486,21.61,68.17407203,16.7279795,53.93,3.32,100.3044533,12.57386338,59.19247583,201.3564031,60.33564386,35.76029744,98.79270479,45.78,33.08095338,62.67798798,58.69749772,124.2,56.05,,144.3256716,231.4368473,22.81882182,49.3709799,509.0714548,,31.25470986,358.16,31.15634067,57.18950974,40.41671901,77.97382574,48.30634258,74.61998719,38.58415972,89.3561765,61.2350488,44.86972073,108.1343167,38.89340456,93.25431681,42.71622595,,87.8,79.02479524,74.35592929,24.12220672,85.20547566
2013-10-29,113.4160201,34.03734806,43.29205728,21.75,68.7152817,16.04145548,54.86,3.33,99.60927387,12.53005201,58.20561519,201.8452291,60.81673144,35.90614445,96.92579864,46.57,33.28856455,62.41651842,58.4352602,124.08,57.24,,152.6472053,233.9138032,22.95299927,49.55672475,519.7243392,,31.78114072,362.7,31.20752853,58.1249129,40.39108472,78.82177696,49.07653898,74.61069454,38.78379554,89.78981278,61.79856152,46.52363498,108.0785727,38.99457655,94.39368411,44.23666449,,87.91,79.01544873,75.91790859,24.22702373,85.66752394
2013-10-30,112.972423,33.72692161,42.43125919,21.68,68.10986072,16.06176112,54.1,3.3,99.31133986,12.51252746,59.51823565,198.5531357,59.01946087,35.52416419,96.68228915,45.55,32.90637125,61.87490291,58.22547018,125.5,56.78,,154.98238,233.2797025,22.80452096,49.18523506,516.8053285,,31.46698037,361.08,30.9004014,58.67056474,40.24582379,78.29416287,48.81354509,74.98240058,38.85639038,91.05458528,61.25383256,46.32905683,106.8092533,38.74405543,92.70394447,43.88579406,,87.64,79.01544873,76.58936921,24.01689382,83.85704903
2013-10-31,113.9320413,33.3708442,42.12693664,24.01,67.42188232,16.12847966,54.22,3.34,98.49698687,12.38072416,60.07394358,196.9669453,58.98315237,35.25330546,98.31470466,44.755,33.34046734,61.80953552,57.49994638,122.95,57.06,,152.9539443,234.8748621,22.80452096,49.27810748,516.8855763,,31.61132432,364.03,30.86627616,57.08557606,40.02366,77.06934444,48.51298064,73.73718535,38.90176216,90.82873305,61.35714323,46.53336389,106.133014,38.68142514,92.0087373,44.3536213,,87.45,79.25845815,75.49169006,24.66638628,83.73446479
2013-11-01,113.9773063,33.74518199,42.57037807,24.36,66.96323006,16.1487853,54.61,3.31,99.22195965,12.29285528,59.98771304,197.8548129,59.09207786,35.48943871,97.40379877,45.065,34.06710646,62.35115103,58.05938642,123.358,56.75,,156.4567064,234.597443,22.94426525,49.48242681,515.1100955,,31.69623252,359.002,31.12221544,58.30679684,40.19455522,77.40852493,45.34766128,73.75577065,38.80194425,91.29850568,62.34329048,46.50417716,108.4614703,38.50798744,91.13972834,44.69549506,,87.42,79.78186306,75.18624891,25.18693538,84.14936529
2013-11-04,114.3575324,33.76344237,42.39647947,24.85,66.69721175,16.28318929,55.39,3.32,98.69560955,12.40708482,60.92666782,197.8248847,59.05576936,35.56583477,98.09825178,45.67,34.34077573,62.71534077,58.01568017,122.93,58.03,,155.7442802,237.3518179,22.93553123,49.38955439,514.6436557,,31.78114072,358.74,31.19899722,59.00834921,40.32272664,77.19182628,46.0990724,73.41194256,39.02880314,91.46111929,63.01011387,46.72794203,107.174788,38.68142514,92.62669923,44.22766781,,88.32,81.13710792,75.04307337,24.92427299,85.1960461
2013-11-05,114.1764723,34.11038958,41.88347859,24.42,67.29345969,15.98343937,54.79,3.33,98.57643594,12.26649462,60.04520007,192.737104,58.50206479,35.56583477,98.41391224,45.21,34.17091205,62.27644545,57.0541426,119.54,56.65,,154.8834319,237.8174856,22.70407975,49.21309679,512.3415493,,31.87453975,358.892,30.87480747,58.93039895,39.79295146,77.16356124,45.35705392,73.04023653,39.25566203,91.48822156,62.80349254,46.61119515,105.2191771,38.44535716,89.66241311,44.79445851,,87.49,81.6978989,75.10988862,25.10097314,84.04564016
2013-11-06,115.0908256,34.29299338,41.77913943,25.84,68.83453129,15.98343937,54.88,3.32,97.83160089,12.34557661,60.59132683,199.4709314,58.83791838,35.44776814,99.13542186,45.16,33.98689305,62.64063518,56.88805884,116.32,57.09,,154.4480604,240.9681735,22.88749413,49.79819305,512.9584536,,32.11228272,356.18,31.25018507,58.20286316,40.36545044,77.3708382,44.69956919,73.90445307,39.4643722,92.33742595,63.07585702,47.06845379,103.5605632,38.96567027,88.85133809,44.920412,,89.03,81.96894787,76.40801352,25.12007586,83.4044303
2013-11-07,114.4390094,34.3660349,41.07485009,26.15,69.30235659,16.27835462,53.168,3.28,96.00427224,12.03803555,59.93980719,194.6325518,58.32959944,34.76020367,97.63828939,44.481,33.31687517,62.17372526,56.2936538,114.1,56.63,,152.7857326,235.2612672,22.73464882,49.16666057,505.5355398,,31.84057647,343.56,30.93452664,57.37139369,39.9422782,76.24023657,44.42718266,73.19821159,39.32825687,91.1991307,62.67200624,46.64038187,101.4633076,38.67178972,86.85261749,44.20967446,,84.18,80.80997985,75.81622129,24.75712419,83.53644409
2013-11-08,115.8693839,34.80428402,41.76174957,27.19,69.01799219,16.50461746,54.84,3.27,96.29227512,12.4861668,60.69671971,202.0247978,59.68209093,35.26719565,98.71153495,45.27,34.32190199,62.88342834,55.65554251,117.43,58.24,,155.0813281,240.6213996,23.08837654,50.26255516,509.5880495,,31.88303057,350.31,31.06249627,60.30752027,39.9422782,77.05050108,45.5918699,72.2875318,38.7928699,93.64188348,63.86477483,47.2143874,103.455472,39.18728511,87.8374943,44.80345519,,84.4,81.57639419,76.9329905,25.16305698,84.67742047
2013-11-11,115.8331719,34.60341984,42.2312758,27.14,69.24731832,16.42822958,56.18,3.34,98.75519635,12.79370786,60.98415485,200.6082001,59.61855106,35.62834063,98.38685562,45.24,34.61444501,62.89276654,55.62057751,116.17,58.59,,158.593985,242.3750844,23.11021159,50.29970413,506.8596271,,31.79812237,354.378,31.01983973,60.46342079,40.6763525,76.69247723,45.87364907,71.97158167,39.06510056,94.29570579,63.96808549,47.33113429,103.4189185,39.06684226,88.0112961,44.6775017,,83.95,82.19326427,77.98294447,25.28722465,84.66799092
2013-11-12,116.204345,34.21082167,41.28352841,27.42,69.99033498,16.54426181,56.24,3.44,98.55657367,13.05731448,60.42844692,200.2789907,59.22823472,35.55888967,97.37674216,45.11,35.2986182,62.79004636,55.14854998,115.72,58.5,,159.9594685,241.8995089,22.89622815,49.57529923,507.4564695,,31.67925088,349.53,30.68711867,61.11300632,40.90952904,76.34387506,45.26312753,72.44550687,38.72027505,93.41486185,64.13713931,47.38950773,103.4280569,39.20173825,86.83330618,44.84843858,,83.92,81.78201755,76.9043554,25.40661665,84.59255446
