Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANDV,ANSS,ANTM,AON,AOS,APA,AAL_1d,AAL_2d,AAL_3d,AAL_4d,AAL_5d,AAL_6d,AAL_7d
2014-10-08,131.04848363723,39.128304078083,51.989954668879,23.88,74.10546966514802,20.145555824665244,67.99,3.28,136.16384370398998,12.465679131580998,77.371151690654,199.10181793583,53.70716698494501,39.578595871353,117.11093533988998,59.07,41.002923829570996,55.680587769381,69.387942790376,176.42,47.79,46.240696203663,244.30167320641002,246.68498757761,25.757587230723,58.348660468559,583.74,572.5,41.742233543892,322.7,35.693889503354,32.065317281504,48.154976760134,83.25549548005702,49.293477491234,89.95318403719601,46.156796232463996,111.18875382561001,74.138901224818,48.456453562098,130.51998419362,48.517829169969,93.495955131735,44.20393506642,0.0,76.85,113.91147343148,80.323055306142,22.95168460125,81.19036600137754,-0.030909090909095535,-0.06727272727272453,-0.13393939393939336,-0.0451515151515162,-0.039696969696951606,-0.0009090909090991952,0.011515151515153876
2014-10-09,128.48144948353,38.654753174433,50.546284347254,23.08,72.573981376727,19.59897097670921,65.66,2.95,133.32792617581,11.959593867692002,76.007996325368,192.78698424741,52.898771910951005,38.576162430049,113.97750147405,58.25,40.830723029541,53.413138378193,69.924424067356,170.3,46.63,45.712119236050995,239.97327948287003,239.76932682858998,25.268377088163,57.752300051700004,570.81,560.88,41.358704475005005,315.37,34.715731096436,31.074207474621,47.656699099645,81.807739466676,47.786524420458,89.405897278132,45.672308262320996,107.89789118958001,73.482130884016,47.360507924183,128.19975316168998,47.968534039601,87.716417823998,42.898646093778,0.0,75.95,113.03705911728001,78.19663038728001,22.527367743076,77.81654182597205,-0.03752345215759107,-0.10631644777985753,-0.014696685428389119,-0.00906816760472957,0.030956848030015135,0.043777360850539,0.10131332082551849
2014-10-10,124.02389198196998,38.775462228305,49.361048836291,22.22,71.320945504383,18.26179018795964,63.29,2.72,132.15375681326,11.764262713209,75.079890544748,189.92386060036998,52.517804117459,37.601769085005,113.65399060293998,56.55,40.620255385057995,52.208259413002004,70.506369859334,167.8,45.215,45.271638429708005,234.36716770363998,234.78569164699,25.542155241339003,57.894290627143,555.19,544.49,41.670879298517,311.39,35.187025601587,29.908195937112,47.950327006719,80.950515511384,47.350550576082,89.36815336371401,46.566747591816,105.5933655341,73.196578561927,46.391770262098,128.0227074203,44.429712314750006,86.127776034519,40.223266568292,0.0,74.96,111.15516744106002,77.407640145892,22.107872667381,75.9443070018738,-0.0714749837556876,0.023716699155291517,0.029564652371686286,0.0711500974658749,0.08447043534762767,0.14424951267055913,0.22969460688759127
2014-10-13,123.16203574986,38.196723986091,48.148798228158995,22.44,70.810449408243,17.978737320268113,61.68,2.74,130.23329336435,11.666597135966999,73.890755013329,184.9158882282,52.034625452542,37.005917039474,110.02142567883001,55.55,39.778384807129996,50.434146291026,71.206523390307,162.77,44.955,44.361311429933004,220.67874636282002,232.45735314266003,25.649871236030997,57.799630243515,544.75,533.21,41.073287493509,306.45,35.596073662662,27.770508118345,48.252852729159,78.845554465612,47.208385192047004,87.79234493675398,46.156796232463996,103.03995110783,72.187627023883,45.305609853093,124.45383800171001,44.293603786871,83.086940216621,39.899258667280996,0.0,73.37,108.7410235736,76.541675246808,21.78963502375,72.16182243339105,0.10251924422673002,0.10881735479358207,0.15360391882434235,0.1679496151154673,0.2323303009097232,0.32435269419174756,0.2960111966410034
2014-10-14,124.34824647793002,38.327406814978,48.606759569009,22.91,70.699068441812,17.7737680022846,60.88,2.62,133.31797558799,11.728747957848,71.739676511371,184.5268226455,52.81514483433,36.304914632968,111.8515728925,55.65,40.840289740653,50.76619954915,72.697759482251,159.46,44.37,44.10681140849,219.95569661037,237.0644910342,26.161522210818,58.329728391834,548.69,537.94,41.189238142242,308.31,36.209645754274,30.61751962243,48.688845682087,78.80745562315501,47.454805191042006,88.08486027349501,46.864894034980004,103.05838731306999,72.93958147204799,45.129475732713004,123.18656322122,45.149143104967,82.511910366441,40.232523936892,0.0,72.675,107.59097866035,77.022766857411,21.987328105398998,70.70775173244162,0.005712472231057814,0.046334496985076565,0.0593462392891182,0.11774039987305464,0.20120596635989246,0.175499841320214,0.22119961916851336
2014-10-15,124.38531556318001,37.347285598326,49.055741275724,22.9,71.348790745991,18.271550631673133,62.19,2.61,132.85029796053,11.400236470762,71.342092470148,180.67607098085,51.848787504497004,36.304914632968,116.71347912681999,54.63,40.170619962756,50.965431504024004,72.73413109425,160.73,44.56,44.75284992446,215.17168249488,236.47992945226002,25.83388606029601,57.335794363735,540.73,530.03,40.609484898577,305.97,35.658320106739,30.792421353056998,48.377422144281,77.08348300195699,47.09465288481901,86.79213120467102,45.737527796763,100.7999521707,72.358958417136,45.62852240712101,121.97519762222,45.761631480422004,83.29161185821,40.843510264512,0.0,72.21,105.55701492950001,76.97465769635001,22.295922184071998,69.06360643006093,0.040391290627930114,0.05332912590720887,0.1113916061848927,0.19438308614703242,0.16882297254651957,0.21426317450296906,0.2565478068791346
2014-10-16,125.15449908216002,37.328616622771,47.502264570489,22.88,71.63098767708901,18.53508261193765,62.86,2.64,131.77563447616998,11.524538114523999,71.206332065828,180.82571158958,51.904538888911,36.248834440448,118.04449528222,53.38,41.902194674177,51.126714515113,73.006918184239,163.25,45.16,45.34994612861399,219.95569661037,249.8257676026,25.914673056315,56.66370563997401,536.92,524.51,40.288390794393,302.86,35.195917950741,32.036166993066004,47.994816083549004,76.426277969566,46.819799809017,87.24505817769001,45.914552247391995,101.27929350704001,71.40711734350799,46.391770262098,121.55587876103,45.88801797059499,87.297328272173,41.287863957326,0.0,72.42,106.3744022232,76.907304870866,22.421288528532,69.59581531406856,0.01243554746740536,0.06824385805278148,0.14801334546558945,0.12344555656658204,0.16712162572035588,0.20776463451625282,0.2104943888383577
2014-10-17,127.33230784071002,38.140717059425,47.924307374802,22.98,72.073096202476,18.398436399948643,64.52,2.72,135.11903198308,11.799777468569,73.106977726308,184.70639137598,52.973107090168,36.641395788091,119.24610708917999,53.84,42.763198674331,51.79082103136,72.797781415247,164.75,45.38,45.761061547867,222.59037105079,257.32598993356004,26.062782549017,57.402056632275,522.97,511.17,40.72543554731,303.64,35.275949093125,32.434554268382,48.590969713062,78.655060253325,48.108765957605,87.915012658613,46.21269869055701,103.51929244416999,72.187627023883,47.781272767311,124.57497456161,46.694947100163,86.27397006422598,41.602614489736,0.0,72.99,109.29228477168002,77.907975420919,22.787743996956,69.23467357134909,0.0551228280407379,0.13391252246854649,0.10964649490712451,0.15278609946074667,0.1929298981426133,0.19562612342720875,0.20551228280407988
2014-10-20,127.51765326696999,38.700786326083005,48.85818932477,23.55,71.903778043817,18.417957287375646,64.68,2.67,138.88035417835,11.86192829045,74.134877930445,185.23512152683,53.168236935615994,36.697475980612005,120.13345119278,53.99,44.217338763480996,52.521338199232,73.416098819224,168.2,47.59,45.907888483315,224.51190052988997,258.64373044877004,26.596874356030998,57.600843437895,532.38,520.84,41.403300878364,306.21,35.978444676276,34.222438625896004,49.258305865503,80.017093871177,48.345708264330995,88.78312269023199,47.274845394332,104.59781045093,71.854482648113,48.21182283934901,128.13452578328,46.918553967392995,88.36941782335501,41.954394496546996,0.0,74.12,110.47084319517,77.167094340591,23.072229163232002,69.54829666371073,0.07467348097672526,0.051675184554230376,0.09256104486087191,0.1306076093129081,0.13316297558206758,0.142532651902339,0.13401476433846377
2014-10-21,130.6036546142,39.568893689404,50.54636054202,23.97,73.305356134938,18.779093704775164,66.425,2.77,140.32318941199,11.995108623053,76.01612924745,190.94141673974,54.050967188828004,37.854129951347,120.85441827696,55.01,45.327077252569,53.631344804959994,74.279924604191,174.475,48.8,47.209753977618,229.91991648654,265.66837725544997,26.794353679633,58.71783596471,538.03,526.54,41.938457718670996,315.33,35.996229374583,36.777947245604,49.436262172820996,81.56962170131699,49.426165183,90.207955459519,47.498455226706,107.45542226372999,72.930063061312,49.386050308544,134.26589935360002,48.289361283887,89.753387971245,43.245797416288994,0.0,75.87,114.46273462956002,78.83167131327501,24.079981701395997,72.02773682997494,-0.021400264200799584,0.01664464993394031,0.052047556142677566,0.05442536327609358,0.06314398943197091,0.055217965653907936,0.06737120211360265
2014-10-22,128.76873489423,38.822134667193,51.094118224212,23.64,72.863247609551,18.583884830505152,65.04,2.64,138.09425774071002,12.101652889135,75.725214095336,186.24270162561,53.595664216119005,37.188177665166,119.79145398618999,53.95,44.743507874686,52.407491367876,74.461782664184,173.27,47.98,46.103657730579,229.20677152522003,266.27275448422995,26.920022340107003,58.509583120727996,542.69,532.71,41.974134841358,312.97,36.191861055967,35.990889457785,49.756583525993,79.969470318106,48.971235954087,89.585180871619,47.57299183749699,105.77772758654,72.93958147204799,48.583661537928,133.84658049241,45.810241668950006,87.68717901805702,42.602410298568,0.0,74.5,112.98003209678998,78.591125507974,23.954615356935,70.44470964689856,0.038876889848809805,0.07505399568036258,0.07748380129590784,0.0863930885529262,0.07829373650109882,0.09071274298056556,0.1191308169291871
2014-10-23,134.42177039516,39.606231640514004,53.446782367401,24.1,73.446454600487,18.603405717932148,65.92,2.69,140.08437530435,12.066138133773999,76.365227429987,189.82410019455003,53.96734011220801,37.65083925346,119.71750864421999,54.53,47.785722008564996,53.887500175513,75.034635553163,185.92,49.04,47.425100149608,234.95155038027,270.72136720101,26.969392171006998,58.689437849622,553.65,543.98,42.03656980606,313.18,36.467523879735,37.390103302796,49.187123342576,81.541047569474,48.923847492742006,90.462726881842,47.917723662406,107.40011364799999,73.71057274168602,49.738318549301994,137.21044957886002,46.675503024752,89.831358120422,42.972705042579996,0.0,75.0,113.83543740416,78.49490718585301,24.456080734778,72.55223378822312,0.03482328482330347,0.037162162162175535,0.04573804573805808,0.03794178794180843,0.04989604989605607,0.07725066161791012,0.09418446887429867
